Date,Close,Open,High,Low,DAXClose,SPClose,DFFR,EURINF,USAINF,GERLTINT,EURLTINT,USACPI,USAUNEMP
5/17/2001,0.8827,0.8834,0.8883,0.8792,6173.810059,1288.49,4.04,3.1,3.6,5.05,5.58,2.5,4.3
5/18/2001,0.8814,0.8829,0.883,0.8753,6186.870117,1291.96,3.95,3.1,3.6,5.05,5.58,2.5,4.3
5/21/2001,0.8767,0.88,0.882,0.874,6249.870117,1312.83,4.02,3.1,3.6,5.05,5.58,2.5,4.3
5/22/2001,0.865,0.8769,0.8777,0.8627,6270.589844,1309.38,3.99,3.1,3.6,5.05,5.58,2.5,4.3
5/23/2001,0.8565,0.8658,0.8664,0.8547,6215.25,1289.05,3.97,3.1,3.6,5.05,5.58,2.5,4.3
5/24/2001,0.8569,0.8557,0.8615,0.85,6278.899902,1293.17,3.98,3.1,3.6,5.05,5.58,2.5,4.3
5/25/2001,0.8612,0.8572,0.8631,0.8538,6223.569824,1277.89,3.94,3.1,3.6,5.05,5.58,2.5,4.3
5/28/2001,0.8602,0.8602,0.861,0.8576,6216.830078,1272.91,3.94,3.1,3.6,5.05,5.58,2.5,4.3
5/29/2001,0.8558,0.8601,0.8615,0.8528,6120.330078,1267.93,4.09,3.1,3.6,5.05,5.58,2.5,4.3
5/30/2001,0.8568,0.8559,0.8595,0.8535,6041.220215,1248.08,4.05,3.1,3.6,5.05,5.58,2.5,4.3
5/31/2001,0.8459,0.8558,0.8569,0.844,6123.259766,1255.82,4.24,3.1,3.6,5.05,5.58,2.5,4.3
6/1/2001,0.8477,0.8448,0.8502,0.843,6125.169922,1260.67,4.14,2.9,3.2,5,5.58,2.7,4.5
6/4/2001,0.8465,0.8462,0.854,0.8437,6177.740234,1267.11,4.03,2.9,3.2,5,5.58,2.7,4.5
6/5/2001,0.8541,0.846,0.8553,0.8419,6242.129883,1283.57,3.93,2.9,3.2,5,5.58,2.7,4.5
6/6/2001,0.8478,0.8543,0.8572,0.8444,6192.439941,1270.03,3.91,2.9,3.2,5,5.58,2.7,4.5
6/7/2001,0.8506,0.8468,0.8518,0.8455,6184.25,1276.96,3.92,2.9,3.2,5,5.58,2.7,4.5
6/8/2001,0.8508,0.8518,0.852,0.8457,6187.209961,1264.96,4.02,2.9,3.2,5,5.58,2.7,4.5
6/11/2001,0.8432,0.8497,0.8542,0.841,6162.740234,1254.39,4.03,2.9,3.2,5,5.58,2.7,4.5
6/12/2001,0.8532,0.8436,0.8541,0.8414,6059.149902,1255.85,3.98,2.9,3.2,5,5.58,2.7,4.5
6/13/2001,0.8548,0.853,0.857,0.8508,6111.939941,1241.6,4.04,2.9,3.2,5,5.58,2.7,4.5
6/14/2001,0.8623,0.8556,0.8637,0.8486,6031.27002,1219.87,4.03,2.9,3.2,5,5.58,2.7,4.5
6/15/2001,0.8615,0.8628,0.8677,0.8601,5915.180176,1214.36,3.94,2.9,3.2,5,5.58,2.7,4.5
6/18/2001,0.8608,0.8632,0.8647,0.8573,5869.040039,1208.43,3.91,2.9,3.2,5,5.58,2.7,4.5
6/19/2001,0.8539,0.8608,0.861,0.8526,5922.529785,1212.58,3.91,2.9,3.2,5,5.58,2.7,4.5
6/20/2001,0.8547,0.8538,0.8558,0.8494,5876.040039,1223.14,3.98,2.9,3.2,5,5.58,2.7,4.5
6/21/2001,0.8543,0.8556,0.8593,0.8513,5926.379883,1237.04,4.02,2.9,3.2,5,5.58,2.7,4.5
6/22/2001,0.8573,0.8542,0.8578,0.8504,5941.77002,1225.35,3.98,2.9,3.2,5,5.58,2.7,4.5
6/25/2001,0.8588,0.8568,0.8628,0.8562,5902.319824,1218.6,3.97,2.9,3.2,5,5.58,2.7,4.5
6/26/2001,0.8638,0.8591,0.8653,0.8584,5847.790039,1216.76,3.75,2.9,3.2,5,5.58,2.7,4.5
6/27/2001,0.8592,0.864,0.8662,0.8587,5833.100098,1211.07,3.68,2.9,3.2,5,5.58,2.7,4.5
6/28/2001,0.8438,0.8587,0.8615,0.843,5971.77002,1226.2,3.86,2.9,3.2,5,5.58,2.7,4.5
6/29/2001,0.85,0.8441,0.8503,0.843,6058.379883,1224.42,3.95,2.9,3.2,5,5.58,2.7,4.5
7/2/2001,0.8484,0.8506,0.8506,0.8436,6109.5,1236.71,4.11,2.5,2.7,5.02,5.59,2.7,4.6
7/3/2001,0.8486,0.8481,0.8509,0.8451,6056.839844,1234.45,3.69,2.5,2.7,5.02,5.59,2.7,4.6
7/4/2001,0.8467,0.848,0.8504,0.8428,6015.720215,1226.845,3.69,2.5,2.7,5.02,5.59,2.7,4.6
7/5/2001,0.838,0.8463,0.8481,0.8357,5999.189941,1219.24,3.72,2.5,2.7,5.02,5.59,2.7,4.6
7/6/2001,0.8475,0.8371,0.8481,0.8347,5862.100098,1190.59,3.6,2.5,2.7,5.02,5.59,2.7,4.6
7/9/2001,0.8511,0.8469,0.8527,0.8442,5869.859863,1198.78,3.67,2.5,2.7,5.02,5.59,2.7,4.6
7/10/2001,0.8548,0.8501,0.8578,0.8484,5816.319824,1181.52,3.71,2.5,2.7,5.02,5.59,2.7,4.6
7/11/2001,0.8598,0.8551,0.8646,0.8532,5801.799805,1180.18,3.78,2.5,2.7,5.02,5.59,2.7,4.6
7/12/2001,0.8534,0.8587,0.8587,0.8504,5889.879883,1208.14,3.78,2.5,2.7,5.02,5.59,2.7,4.6
7/13/2001,0.8549,0.8538,0.8563,0.8508,5928.009766,1215.68,3.75,2.5,2.7,5.02,5.59,2.7,4.6
7/16/2001,0.853,0.8541,0.8616,0.8526,5853.759766,1202.45,3.82,2.5,2.7,5.02,5.59,2.7,4.6
7/17/2001,0.8599,0.8527,0.861,0.8488,5846.660156,1214.44,3.71,2.5,2.7,5.02,5.59,2.7,4.6
7/18/2001,0.8737,0.8597,0.8744,0.8565,5728.370117,1207.71,3.73,2.5,2.7,5.02,5.59,2.7,4.6
7/19/2001,0.8711,0.8742,0.8791,0.8673,5829.689941,1215.02,3.77,2.5,2.7,5.02,5.59,2.7,4.6
7/20/2001,0.8711,0.8719,0.8788,0.8698,5764.060059,1210.85,3.8,2.5,2.7,5.02,5.59,2.7,4.6
7/23/2001,0.8691,0.8705,0.8722,0.8649,5791.72998,1191.03,3.82,2.5,2.7,5.02,5.59,2.7,4.6
7/24/2001,0.8737,0.8692,0.8774,0.8681,5663.259766,1171.65,3.82,2.5,2.7,5.02,5.59,2.7,4.6
7/25/2001,0.8808,0.8734,0.8814,0.8714,5582.759766,1190.49,3.89,2.5,2.7,5.02,5.59,2.7,4.6
7/26/2001,0.8781,0.8804,0.8824,0.8745,5675.759766,1202.93,3.87,2.5,2.7,5.02,5.59,2.7,4.6
7/27/2001,0.8777,0.8777,0.881,0.8723,5754.859863,1205.82,3.75,2.5,2.7,5.02,5.59,2.7,4.6
7/30/2001,0.8745,0.8761,0.8776,0.872,5792.189941,1204.52,3.79,2.5,2.7,5.02,5.59,2.7,4.6
7/31/2001,0.8762,0.8741,0.8781,0.872,5861.189941,1211.23,3.82,2.5,2.7,5.02,5.59,2.7,4.6
8/1/2001,0.8811,0.8763,0.8833,0.8754,5835.22998,1215.93,3.79,2.3,2.7,4.82,5.4,2.7,4.9
8/2/2001,0.884,0.8815,0.8847,0.8784,5777.279785,1220.75,3.68,2.3,2.7,4.82,5.4,2.7,4.9
8/3/2001,0.8844,0.8834,0.8878,0.8774,5735.879883,1214.35,3.69,2.3,2.7,4.82,5.4,2.7,4.9
8/6/2001,0.8819,0.8832,0.8832,0.8784,5746.040039,1200.48,3.73,2.3,2.7,4.82,5.4,2.7,4.9
8/7/2001,0.8776,0.8814,0.8816,0.8746,5752.509766,1204.4,3.69,2.3,2.7,4.82,5.4,2.7,4.9
8/8/2001,0.8804,0.8779,0.8811,0.8736,5614.509766,1183.53,3.75,2.3,2.7,4.82,5.4,2.7,4.9
8/9/2001,0.8924,0.8809,0.8943,0.88,5512.279785,1183.43,3.77,2.3,2.7,4.82,5.4,2.7,4.9
8/10/2001,0.8933,0.8922,0.8962,0.891,5433.490234,1190.16,3.7,2.3,2.7,4.82,5.4,2.7,4.9
8/13/2001,0.8964,0.8933,0.9011,0.8921,5453.77002,1191.29,3.79,2.3,2.7,4.82,5.4,2.7,4.9
8/14/2001,0.9032,0.897,0.9038,0.8933,5520.709961,1186.73,3.76,2.3,2.7,4.82,5.4,2.7,4.9
8/15/2001,0.9142,0.9025,0.9153,0.9016,5455.439941,1178.02,3.83,2.3,2.7,4.82,5.4,2.7,4.9
8/16/2001,0.9121,0.9138,0.9204,0.9092,5361.919922,1181.66,3.75,2.3,2.7,4.82,5.4,2.7,4.9
8/17/2001,0.9182,0.9116,0.9185,0.9095,5222.120117,1161.97,3.66,2.3,2.7,4.82,5.4,2.7,4.9
8/20/2001,0.9147,0.9178,0.9204,0.9108,5207.830078,1171.41,3.64,2.3,2.7,4.82,5.4,2.7,4.9
8/21/2001,0.9178,0.9142,0.9185,0.9076,5216.109863,1157.26,3.53,2.3,2.7,4.82,5.4,2.7,4.9
8/22/2001,0.9146,0.9182,0.9242,0.9135,5220.209961,1165.31,3.51,2.3,2.7,4.82,5.4,2.7,4.9
8/23/2001,0.9153,0.9125,0.9169,0.9098,5254.040039,1162.09,3.55,2.3,2.7,4.82,5.4,2.7,4.9
8/24/2001,0.915,0.9147,0.9166,0.9073,5387.5,1184.93,3.51,2.3,2.7,4.82,5.4,2.7,4.9
8/27/2001,0.9114,0.9133,0.9146,0.9083,5406.470215,1179.21,3.54,2.3,2.7,4.82,5.4,2.7,4.9
8/28/2001,0.9126,0.9114,0.913,0.9026,5308.779785,1161.51,3.5,2.3,2.7,4.82,5.4,2.7,4.9
8/29/2001,0.9093,0.9129,0.915,0.9082,5305,1148.6,3.5,2.3,2.7,4.82,5.4,2.7,4.9
8/30/2001,0.9165,0.9088,0.9185,0.9058,5162.399902,1129.03,3.58,2.3,2.7,4.82,5.4,2.7,4.9
8/31/2001,0.9124,0.9163,0.92,0.9061,5188.169922,1133.59,3.66,2.3,2.7,4.82,5.4,2.7,4.9
9/3/2001,0.9072,0.9102,0.9106,0.9055,5094.100098,1133.265,3.66,2.2,2.6,4.81,5.37,2.6,5
9/4/2001,0.8886,0.9077,0.9079,0.8842,5208.100098,1132.94,3.67,2.2,2.6,4.81,5.37,2.6,5
9/5/2001,0.8857,0.8883,0.8914,0.8844,5048.080078,1131.74,3.49,2.2,2.6,4.81,5.37,2.6,5
9/6/2001,0.8961,0.8866,0.897,0.8823,4875.370117,1106.4,3.52,2.2,2.6,4.81,5.37,2.6,5
9/7/2001,0.9074,0.8957,0.9077,0.8847,4730.669922,1085.78,3.44,2.2,2.6,4.81,5.37,2.6,5
9/10/2001,0.8981,0.9062,0.9081,0.8973,4670.129883,1092.54,3.5,2.2,2.6,4.81,5.37,2.6,5
9/11/2001,0.9143,0.8984,0.9172,0.895,4273.529785,1059.26,3.5,2.2,2.6,4.81,5.37,2.6,5
9/12/2001,0.9069,0.9113,0.915,0.9006,4335.200195,1065.655,3.56,2.2,2.6,4.81,5.37,2.6,5
9/13/2001,0.9112,0.9072,0.913,0.9049,4392.399902,1062.4575,3.31,2.2,2.6,4.81,5.37,2.6,5
9/14/2001,0.9208,0.9108,0.925,0.9079,4115.97998,1050.61375,3.13,2.2,2.6,4.81,5.37,2.6,5
9/17/2001,0.9244,0.9234,0.9335,0.9171,4234.549805,1038.77,2.13,2.2,2.6,4.81,5.37,2.6,5
9/18/2001,0.9275,0.9249,0.9284,0.9186,4194.850098,1032.74,1.25,2.2,2.6,4.81,5.37,2.6,5
9/19/2001,0.9268,0.927,0.9327,0.9225,4041.800049,1016.1,1.19,2.2,2.6,4.81,5.37,2.6,5
9/20/2001,0.9279,0.9263,0.9296,0.9228,3809.669922,984.54,2.22,2.2,2.6,4.81,5.37,2.6,5
9/21/2001,0.9149,0.9276,0.9277,0.9084,3787.22998,965.8,3.11,2.2,2.6,4.81,5.37,2.6,5
9/24/2001,0.917,0.9136,0.9206,0.9103,4038.689941,1003.45,3.31,2.2,2.6,4.81,5.37,2.6,5
9/25/2001,0.9233,0.9167,0.9252,0.9145,4009.120117,1012.27,3.11,2.2,2.6,4.81,5.37,2.6,5
9/26/2001,0.9233,0.9232,0.9245,0.919,4095.320068,1007.04,2.96,2.2,2.6,4.81,5.37,2.6,5
9/27/2001,0.9183,0.9229,0.9234,0.9156,4184.5,1018.61,3.08,2.2,2.6,4.81,5.37,2.6,5
9/28/2001,0.9117,0.9181,0.9183,0.9082,4308.149902,1040.94,2.75,2.2,2.6,4.81,5.37,2.6,5
10/1/2001,0.9175,0.9103,0.9179,0.9059,4239.970215,1038.55,3.02,2.2,2.1,4.6,5.13,2.6,5.3
10/2/2001,0.919,0.9172,0.92,0.9132,4304.200195,1051.33,2.35,2.2,2.1,4.6,5.13,2.6,5.3
10/3/2001,0.9146,0.9183,0.9238,0.9126,4436.660156,1072.28,2.27,2.2,2.1,4.6,5.13,2.6,5.3
10/4/2001,0.9181,0.9143,0.9187,0.9109,4548.129883,1069.63,2.45,2.2,2.1,4.6,5.13,2.6,5.3
10/5/2001,0.9185,0.9179,0.9209,0.9155,4487.689941,1071.38,2.42,2.2,2.1,4.6,5.13,2.6,5.3
10/8/2001,0.9213,0.9183,0.9246,0.9163,4495.149902,1062.44,2.42,2.2,2.1,4.6,5.13,2.6,5.3
10/9/2001,0.9132,0.9208,0.9228,0.9125,4472.419922,1056.75,2.5,2.2,2.1,4.6,5.13,2.6,5.3
10/10/2001,0.9112,0.913,0.916,0.91,4613.189941,1080.99,2.42,2.2,2.1,4.6,5.13,2.6,5.3
10/11/2001,0.9024,0.9108,0.9124,0.8986,4718.459961,1097.43,2.42,2.2,2.1,4.6,5.13,2.6,5.3
10/12/2001,0.9116,0.9027,0.9127,0.9013,4625.129883,1091.65,2.39,2.2,2.1,4.6,5.13,2.6,5.3
10/15/2001,0.9094,0.9117,0.9139,0.9065,4548.47998,1089.98,2.51,2.2,2.1,4.6,5.13,2.6,5.3
10/16/2001,0.9083,0.9085,0.9114,0.9036,4626.47998,1097.55,2.47,2.2,2.1,4.6,5.13,2.6,5.3
10/17/2001,0.9038,0.9086,0.9095,0.9012,4644.819824,1077.09,2.51,2.2,2.1,4.6,5.13,2.6,5.3
10/18/2001,0.9029,0.903,0.9058,0.9002,4574.370117,1068.61,2.5,2.2,2.1,4.6,5.13,2.6,5.3
10/19/2001,0.8992,0.9033,0.9036,0.8964,4513.529785,1073.48,2.47,2.2,2.1,4.6,5.13,2.6,5.3
10/22/2001,0.8922,0.8983,0.9004,0.8895,4619.319824,1089.9,2.52,2.2,2.1,4.6,5.13,2.6,5.3
10/23/2001,0.8902,0.8911,0.893,0.8867,4704.220215,1084.78,2.48,2.2,2.1,4.6,5.13,2.6,5.3
10/24/2001,0.8941,0.8905,0.8946,0.8894,4811.819824,1085.2,2.53,2.2,2.1,4.6,5.13,2.6,5.3
10/25/2001,0.8924,0.8941,0.8982,0.8879,4715.600098,1100.09,2.54,2.2,2.1,4.6,5.13,2.6,5.3
10/26/2001,0.8932,0.8924,0.8952,0.8902,4820.259766,1104.61,2.51,2.2,2.1,4.6,5.13,2.6,5.3
10/29/2001,0.9047,0.8927,0.9053,0.8922,4660.350098,1078.3,2.55,2.2,2.1,4.6,5.13,2.6,5.3
10/30/2001,0.9046,0.9048,0.9103,0.903,4543.97998,1059.79,2.55,2.2,2.1,4.6,5.13,2.6,5.3
10/31/2001,0.8998,0.9046,0.908,0.8985,4559.129883,1059.78,2.66,2.2,2.1,4.6,5.13,2.6,5.3
11/1/2001,0.9027,0.9007,0.9122,0.8992,4636.129883,1084.1,2.61,2,1.9,4.45,4.91,2.8,5.5
11/2/2001,0.9023,0.9019,0.9076,0.9006,4583.310059,1087.2,2.43,2,1.9,4.45,4.91,2.8,5.5
11/5/2001,0.8981,0.9019,0.9019,0.8942,4755.109863,1102.84,2.45,2,1.9,4.45,4.91,2.8,5.5
11/6/2001,0.8951,0.8978,0.8995,0.8942,4707.649902,1118.86,2.13,2,1.9,4.45,4.91,2.8,5.5
11/7/2001,0.8985,0.8946,0.9049,0.8937,4860.660156,1115.8,2.04,2,1.9,4.45,4.91,2.8,5.5
11/8/2001,0.8928,0.898,0.8998,0.8904,4993.569824,1118.54,2.03,2,1.9,4.45,4.91,2.8,5.5
11/9/2001,0.8942,0.8925,0.8952,0.8886,4910.069824,1120.31,1.98,2,1.9,4.45,4.91,2.8,5.5
11/12/2001,0.8944,0.8948,0.9019,0.8912,4820.370117,1118.33,1.98,2,1.9,4.45,4.91,2.8,5.5
11/13/2001,0.881,0.8944,0.8944,0.879,4946.970215,1139.09,2.1,2,1.9,4.45,4.91,2.8,5.5
11/14/2001,0.8831,0.8802,0.8844,0.877,4953.529785,1141.21,2.16,2,1.9,4.45,4.91,2.8,5.5
11/15/2001,0.8821,0.8827,0.8856,0.88,5006.330078,1142.24,2.22,2,1.9,4.45,4.91,2.8,5.5
11/16/2001,0.8842,0.8819,0.8867,0.8804,5062.640137,1138.65,1.98,2,1.9,4.45,4.91,2.8,5.5
11/19/2001,0.8786,0.8842,0.8854,0.8764,5185.100098,1151.06,2.01,2,1.9,4.45,4.91,2.8,5.5
11/20/2001,0.883,0.8789,0.8844,0.8779,5096.180176,1142.66,1.97,2,1.9,4.45,4.91,2.8,5.5
11/21/2001,0.8791,0.8833,0.8837,0.8752,5087.029785,1137.03,1.93,2,1.9,4.45,4.91,2.8,5.5
11/22/2001,0.8777,0.8787,0.8797,0.8757,5124.540039,1143.685,1.93,2,1.9,4.45,4.91,2.8,5.5
11/23/2001,0.8781,0.8781,0.8814,0.8735,5150.970215,1150.34,1.88,2,1.9,4.45,4.91,2.8,5.5
11/26/2001,0.8805,0.877,0.8835,0.877,5114.120117,1157.42,2.04,2,1.9,4.45,4.91,2.8,5.5
11/27/2001,0.8834,0.8803,0.8842,0.8767,5059.569824,1149.5,2.01,2,1.9,4.45,4.91,2.8,5.5
11/28/2001,0.8879,0.8838,0.889,0.8814,4915.950195,1128.52,2.04,2,1.9,4.45,4.91,2.8,5.5
11/29/2001,0.8876,0.888,0.8922,0.8853,4936.080078,1140.2,2.09,2,1.9,4.45,4.91,2.8,5.5
11/30/2001,0.8965,0.8876,0.8984,0.8845,4989.910156,1139.45,2.06,2,1.9,4.45,4.91,2.8,5.5
12/3/2001,0.8916,0.8959,0.8971,0.8888,4988.439941,1129.9,2.05,2.1,1.6,4.74,5.14,2.7,5.7
12/4/2001,0.8901,0.8914,0.8925,0.8883,5013.990234,1144.8,1.93,2.1,1.6,4.74,5.14,2.7,5.7
12/5/2001,0.8883,0.8904,0.8943,0.8844,5262.75,1170.35,1.89,2.1,1.6,4.74,5.14,2.7,5.7
12/6/2001,0.895,0.8883,0.8954,0.8863,5271.290039,1167.1,1.87,2.1,1.6,4.74,5.14,2.7,5.7
12/7/2001,0.8896,0.8951,0.8955,0.8882,5199.029785,1158.31,1.92,2.1,1.6,4.74,5.14,2.7,5.7
12/10/2001,0.8908,0.8901,0.892,0.8841,5124.680176,1139.93,1.9,2.1,1.6,4.74,5.14,2.7,5.7
12/11/2001,0.8928,0.891,0.8931,0.8881,5146.450195,1136.76,1.8,2.1,1.6,4.74,5.14,2.7,5.7
12/12/2001,0.898,0.8931,0.899,0.8921,5062.560059,1137.07,1.81,2.1,1.6,4.74,5.14,2.7,5.7
12/13/2001,0.8926,0.8986,0.8995,0.892,4966.049805,1119.38,1.86,2.1,1.6,4.74,5.14,2.7,5.7
12/14/2001,0.9028,0.8933,0.9058,0.8921,4909.419922,1123.09,1.88,2.1,1.6,4.74,5.14,2.7,5.7
12/17/2001,0.9021,0.9039,0.9086,0.9019,5067.990234,1134.36,1.93,2.1,1.6,4.74,5.14,2.7,5.7
12/18/2001,0.9032,0.9023,0.9045,0.8993,5039.640137,1142.92,1.71,2.1,1.6,4.74,5.14,2.7,5.7
12/19/2001,0.9006,0.9036,0.9039,0.8953,4984.689941,1149.56,1.71,2.1,1.6,4.74,5.14,2.7,5.7
12/20/2001,0.9007,0.9009,0.9015,0.8961,4934.140137,1139.93,1.79,2.1,1.6,4.74,5.14,2.7,5.7
12/21/2001,0.888,0.9002,0.9016,0.8856,5019.009766,1144.89,1.78,2.1,1.6,4.74,5.14,2.7,5.7
12/24/2001,0.8777,0.8882,0.891,0.8739,5047.120118,1144.65,1.68,2.1,1.6,4.74,5.14,2.7,5.7
12/25/2001,0.8767,0.8775,0.8825,0.8764,5068.069825,1147.01,1.68,2.1,1.6,4.74,5.14,2.7,5.7
12/26/2001,0.8801,0.8791,0.8821,0.8764,5082.125,1149.37,1.89,2.1,1.6,4.74,5.14,2.7,5.7
12/27/2001,0.883,0.8804,0.8872,0.8774,5117.129883,1157.13,1.85,2.1,1.6,4.74,5.14,2.7,5.7
12/28/2001,0.8836,0.8833,0.8847,0.8788,5160.100098,1161.02,1.54,2.1,1.6,4.74,5.14,2.7,5.7
12/31/2001,0.8909,0.8842,0.8927,0.8827,5193.709961,1148.08,1.52,2.1,1.6,4.74,5.14,2.7,5.7
1/1/2002,0.8895,0.8909,0.8913,0.8863,5163.989991,1151.375,1.52,2.6,1.1,4.86,5.19,2.6,5.7
1/2/2002,0.9036,0.8896,0.9069,0.8883,5167.879883,1154.67,1.92,2.6,1.1,4.86,5.19,2.6,5.7
1/3/2002,0.8996,0.9039,0.9062,0.8976,5270.290039,1165.27,1.72,2.6,1.1,4.86,5.19,2.6,5.7
1/4/2002,0.895,0.8987,0.9003,0.8937,5318.72998,1172.51,1.61,2.6,1.1,4.86,5.19,2.6,5.7
1/7/2002,0.8935,0.8951,0.8998,0.888,5232.220215,1164.89,1.61,2.6,1.1,4.86,5.19,2.6,5.7
1/8/2002,0.8931,0.8936,0.8938,0.8881,5236.370117,1160.71,1.61,2.6,1.1,4.86,5.19,2.6,5.7
1/9/2002,0.8914,0.8933,0.8953,0.8864,5288.209961,1155.14,1.74,2.6,1.1,4.86,5.19,2.6,5.7
1/10/2002,0.8914,0.8909,0.894,0.8898,5228.109863,1156.55,1.81,2.6,1.1,4.86,5.19,2.6,5.7
1/11/2002,0.8926,0.8914,0.8934,0.8896,5209.970215,1145.6,1.71,2.6,1.1,4.86,5.19,2.6,5.7
1/14/2002,0.8944,0.8943,0.8956,0.8913,5065.839844,1138.41,1.78,2.6,1.1,4.86,5.19,2.6,5.7
1/15/2002,0.8834,0.8946,0.8947,0.8826,5062.040039,1146.19,1.75,2.6,1.1,4.86,5.19,2.6,5.7
1/16/2002,0.8829,0.8828,0.8847,0.8796,4984.200195,1127.57,1.69,2.6,1.1,4.86,5.19,2.6,5.7
1/17/2002,0.8806,0.8825,0.8853,0.8786,5133.399902,1138.88,1.68,2.6,1.1,4.86,5.19,2.6,5.7
1/18/2002,0.8843,0.8814,0.8859,0.8789,5122.22998,1127.58,1.71,2.6,1.1,4.86,5.19,2.6,5.7
1/21/2002,0.8838,0.8837,0.8869,0.8824,5069.740234,1123.445,1.71,2.6,1.1,4.86,5.19,2.6,5.7
1/22/2002,0.8861,0.8837,0.8867,0.881,5045.720215,1119.31,1.84,2.6,1.1,4.86,5.19,2.6,5.7
1/23/2002,0.8779,0.8863,0.8892,0.8767,5163.029785,1128.18,1.81,2.6,1.1,4.86,5.19,2.6,5.7
1/24/2002,0.8774,0.8784,0.8795,0.8749,5170.439941,1132.15,1.8,2.6,1.1,4.86,5.19,2.6,5.7
1/25/2002,0.8661,0.8779,0.8787,0.8627,5156.629883,1133.28,1.78,2.6,1.1,4.86,5.19,2.6,5.7
1/28/2002,0.8627,0.865,0.8664,0.8569,5159.02002,1133.06,1.79,2.6,1.1,4.86,5.19,2.6,5.7
1/29/2002,0.8655,0.8623,0.866,0.8591,5084.52002,1100.64,1.78,2.6,1.1,4.86,5.19,2.6,5.7
1/30/2002,0.8617,0.8655,0.8676,0.8599,5052.200195,1113.57,1.78,2.6,1.1,4.86,5.19,2.6,5.7
1/31/2002,0.8585,0.8618,0.865,0.8577,5107.609863,1130.2,1.85,2.6,1.1,4.86,5.19,2.6,5.7
2/1/2002,0.8621,0.8589,0.8644,0.8562,5097.060059,1122.2,1.77,2.5,1.1,4.92,5.24,2.6,5.7
2/4/2002,0.8706,0.8619,0.8715,0.8602,4984.47998,1094.44,1.74,2.5,1.1,4.92,5.24,2.6,5.7
2/5/2002,0.8677,0.8706,0.8732,0.8651,4936.75,1090.02,1.64,2.5,1.1,4.92,5.24,2.6,5.7
2/6/2002,0.8676,0.867,0.8708,0.8631,4804.410156,1083.51,1.66,2.5,1.1,4.92,5.24,2.6,5.7
2/7/2002,0.871,0.8679,0.872,0.8643,4862.620117,1080.17,1.74,2.5,1.1,4.92,5.24,2.6,5.7
2/8/2002,0.8735,0.8702,0.8756,0.8697,4835.950195,1096.22,1.69,2.5,1.1,4.92,5.24,2.6,5.7
2/11/2002,0.8764,0.8704,0.8803,0.8704,4940,1111.94,1.76,2.5,1.1,4.92,5.24,2.6,5.7
2/12/2002,0.8765,0.8768,0.8802,0.8738,4884.779785,1107.5,1.72,2.5,1.1,4.92,5.24,2.6,5.7
2/13/2002,0.8712,0.8775,0.8777,0.8701,4935.350098,1118.51,1.75,2.5,1.1,4.92,5.24,2.6,5.7
2/14/2002,0.8739,0.8713,0.875,0.8679,4973.77002,1116.48,1.81,2.5,1.1,4.92,5.24,2.6,5.7
2/15/2002,0.8734,0.8741,0.8744,0.8691,4862.600098,1104.18,1.73,2.5,1.1,4.92,5.24,2.6,5.7
2/18/2002,0.8709,0.8731,0.8741,0.8698,4871.759766,1093.76,1.73,2.5,1.1,4.92,5.24,2.6,5.7
2/19/2002,0.8766,0.8706,0.8784,0.866,4764.049805,1083.34,1.77,2.5,1.1,4.92,5.24,2.6,5.7
2/20/2002,0.8694,0.877,0.8786,0.8686,4780.240234,1097.98,1.76,2.5,1.1,4.92,5.24,2.6,5.7
2/21/2002,0.8698,0.8695,0.8722,0.8679,4850.72998,1080.95,1.77,2.5,1.1,4.92,5.24,2.6,5.7
2/22/2002,0.8757,0.8702,0.8779,0.8676,4745.580078,1089.84,1.71,2.5,1.1,4.92,5.24,2.6,5.7
2/25/2002,0.8691,0.8752,0.8759,0.8686,4863.540039,1109.43,1.8,2.5,1.1,4.92,5.24,2.6,5.7
2/26/2002,0.8638,0.8694,0.8726,0.8616,4897.75,1109.38,1.77,2.5,1.1,4.92,5.24,2.6,5.7
2/27/2002,0.8656,0.8639,0.8671,0.8619,4960.220215,1109.89,1.76,2.5,1.1,4.92,5.24,2.6,5.7
2/28/2002,0.8686,0.8658,0.8698,0.8626,5039.080078,1106.73,1.83,2.5,1.1,4.92,5.24,2.6,5.7
3/1/2002,0.8649,0.8688,0.8697,0.8628,5097.410156,1131.78,1.78,2.5,1.5,5.16,5.49,2.4,5.7
3/4/2002,0.8696,0.8648,0.8717,0.8629,5245.839844,1153.84,1.68,2.5,1.5,5.16,5.49,2.4,5.7
3/5/2002,0.8726,0.8699,0.8729,0.8648,5228.669922,1146.14,1.63,2.5,1.5,5.16,5.49,2.4,5.7
3/6/2002,0.8766,0.8719,0.8777,0.8689,5285.259766,1162.77,1.71,2.5,1.5,5.16,5.49,2.4,5.7
3/7/2002,0.8824,0.8767,0.8841,0.8738,5289.430176,1157.54,1.77,2.5,1.5,5.16,5.49,2.4,5.7
3/8/2002,0.8739,0.8817,0.882,0.8721,5359.549805,1164.31,1.69,2.5,1.5,5.16,5.49,2.4,5.7
3/11/2002,0.8752,0.8736,0.8774,0.873,5340.669922,1168.26,1.75,2.5,1.5,5.16,5.49,2.4,5.7
3/12/2002,0.8758,0.8752,0.8769,0.8703,5275.810059,1165.58,1.68,2.5,1.5,5.16,5.49,2.4,5.7
